,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
133,KTF,-6.76,7.07,7.58,0.061,3.6,21,Morningstar US CEF Municipal,39,DWS,FALSE,9.66,0.04,10.36,2024-06-18T00:00:00,233368109,DWS Municipal Income,2024-06-19T00:00:00,XKTFX,Fixed Income - Municipal-Municipal,33.56,378.41,,Monthly,0.16453,0.061,12,4.824,,,3.64,,610.831,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.42,-4.2,-0.48,0.65,-2.58,7.51,,,14.81,1072620,,,97.5463,,12.99,8.97,8.72492,-13.17279,1.95,0.63,1.26,2024-06-19T00:00:00,1988-10-20T00:00:00,10/20/1988,593308800,2024-06-20T00:00:00
134,KSM,-3.45,3.08,3.19,0.026,5.05,21,Morningstar US CEF Municipal,39,DWS,FALSE,9.79,0.03,10.14,2024-06-18T00:00:00,23342Q101,DWS Strategic Muni Income,2024-06-19T00:00:00,XKSMX,Fixed Income - Municipal-Municipal,34.88,108.159,,Monthly,0.15537,0.026,12,4.9119,,,4.31,,172.025,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.18,-4.25,-0.73,0.13,-1.12,11.39,,,20.74,318760,,,95.6422,,13.29,8.49,8.61236,-11.54312,1.84,0.43,1.14,2024-06-19T00:00:00,1989-03-22T00:00:00,3/22/1989,606528000,2024-06-20T00:00:00
135,GRF,-17.62,3.08,3.74,0.35,18.82,10,Morningstar US CEF US Equity,92,Sims Capital Management LLC,FALSE,9.35,-0.09,11.35,2024-06-14T00:00:00,269451100,Eagle Capital Growth,2024-06-19T00:00:00,XGRFX,Equity-U.S. Equity,,37.099,,Annually,0.02242,0.35,10,,,,1.34,,45.035,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,6.54,7.12,10.85,11.94,6.19,-0.95,,,16.5,29960,,,,,,,9.00136,-17.23618,-0.12,0.12,-0.12,2024-06-19T00:00:00,1990-07-02T00:00:00,7/2/1990,646876800,2023-11-21T00:00:00
136,ECC,10.14,18.32,16.63,0.14,35.9,19,Morningstar US CEF Senior Loans,40,Eagle Point Credit Management,FALSE,10.1,0.06,9.49,2024-04-30T00:00:00,269808101,Eagle Point Credit Company LLC,2024-06-19T00:00:00,XECCX,Fixed Income - Taxable-Senior Loans,24.32,795.396,,Monthly,0.61938,0.14,20,13.4615,,,8.51,,954.239,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,9.42,10.77,10.46,6.69,10.54,16.58,,,22.98,6393910,,,,,,,9.98794,11.18114,-0.19,-0.07,0.15,2024-06-19T00:00:00,2014-10-08T00:00:00,10/8/2014,1412726400,2024-06-07T00:00:00
137,EIC,3.03,15.8,15.34,0.2,41.44,14,Morningstar US CEF High Yield,41,Eagle Point Income Management LLC,FALSE,15.65,-0.42,15.39,2024-05-31T00:00:00,269817102,Eagle Point Income Co Inc,2024-06-19T00:00:00,XEICX,Fixed Income - Taxable-High Yield,33.45,172.109,,Monthly,,0.2,19.89,13.3381,,,7.44,,251.024,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,8.69,14.5,,,14.34,18.15,,,38.88,915590,,,87.1034,,,,14.82462,5.32154,-0.88,-1.16,-1.26,2024-06-19T00:00:00,2019-07-23T00:00:00,7/23/2019,1563840000,2024-06-07T00:00:00
138,CEV,-6.54,4.42,4.73,0.0434,3.32,22,Morningstar US CEF Municipal-CA,42,Eaton Vance,FALSE,11.01,0.07,11.78,2024-06-18T00:00:00,27826F101,Eaton Vance CA Muni Inc,2024-06-19T00:00:00,XCEVX,Fixed Income - Municipal-Municipal - CA,28.04,77.44,0.02,Monthly,0.19108,0.0434,15,4.754,,11,2.88,,115.148,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.09,-3.98,-0.11,1.31,-1.73,4.06,,,11.65,211980,3,,97.6949,,,,10.10919,-12.5416,2.34,1.97,2.14,2024-06-19T00:00:00,1999-01-29T00:00:00,1/29/1999,917568000,2024-06-12T00:00:00
139,EVM,-8.46,4.42,4.83,0.0383,2.86,22,Morningstar US CEF Municipal-CA,43,Eaton Vance Management,FALSE,9.52,-0.02,10.4,2024-06-18T00:00:00,27828A100,Eaton Vance CA Municipal Bond,2024-06-19T00:00:00,XEVMX,Fixed Income - Municipal-Municipal - CA,26.31,234.886,0.105,Monthly,0.16314,0.0383,15,4.5924,,11.7,3.04,,348.208,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.44,-3.51,-0.15,1.38,-2.18,4.52,,,12.57,682870,3,,101.2006,,,,8.96642,-12.0011,1.33,-0.1,0.74,2024-06-19T00:00:00,2002-08-30T00:00:00,8/30/2002,1030665600,2024-06-20T00:00:00
140,EOI,-3.24,8.13,8.4,0.1338,29.91,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,19.12,0.04,19.76,2024-06-18T00:00:00,278274105,Eaton Vance Enhanced Equity Income,2024-06-19T00:00:00,XEOIX,Equity-Covered-Call Funds,,771.817,,Monthly,0.0018,0.1338,20,,,,1.11,,797.651,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,9.28,8.91,13.83,14.04,13.92,15.05,,,29.97,714550,,,,,,,16.92485,-2.56205,-0.39,-1.06,-0.29,2024-06-19T00:00:00,2004-10-26T00:00:00,10/26/2004,1098748800,2024-06-20T00:00:00
141,EOS,-4.99,8,8.42,0.1523,31.25,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,21.71,0.05,22.85,2024-06-18T00:00:00,278277108,Eaton Vance Enhanced Equity Income II,2024-06-19T00:00:00,XEOSX,Equity-Covered-Call Funds,,1135.594,,Monthly,-0.0324,0.1523,20,,,,1.09,,1195.224,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,6.72,5.57,14.51,13.55,12.47,14.03,,,34.28,834830,,,,,,,18.83424,-4.82363,-0.16,-0.15,0.15,2024-06-19T00:00:00,2005-01-26T00:00:00,1/26/2005,1106697600,2024-06-20T00:00:00
142,EFT,1.35,10.63,10.49,0.118,16.86,19,Morningstar US CEF Senior Loans,42,Eaton Vance,FALSE,13.5,-0.01,13.32,2024-06-18T00:00:00,278279104,Eaton Vance Floating-Rate Income,2024-06-19T00:00:00,XEFTX,Fixed Income - Taxable-Senior Loans,36.45,353.449,,Monthly,0.76836,0.118,20,9.0313,,4.5,4.21,,548.73,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,5.68,7.16,5.03,8.38,4.38,10.46,,,33.47,932420,,,,,,,12.64202,-4.57649,1.46,1.33,1.21,2024-06-19T00:00:00,2004-06-29T00:00:00,6/29/2004,1088467200,2024-06-20T00:00:00
143,EVV,-7.85,8.93,9.7,0.0787,11.87,16,Morningstar US CEF Limited Duration,42,Eaton Vance,FALSE,9.74,0,10.57,2024-06-18T00:00:00,27828H105,Eaton Vance Limited Duration Income,2024-06-19T00:00:00,XEVVX,Fixed Income - Taxable-Limited Duration,34.79,1131.822,,Monthly,0.31125,0.0787,20,6.9158,,0,3.36,,1883.598,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.2,1.14,2.9,5.11,1.99,6.66,,,19.75,3210370,,,94.3983,,,,9.44784,-9.46163,0.89,0.21,0.19,2024-06-19T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2024-06-12T00:00:00
144,EIM,-6.5,4.93,5.27,0.0468,2.33,21,Morningstar US CEF Municipal,42,Eaton Vance,FALSE,10.65,0.03,11.39,2024-06-18T00:00:00,27827X101,Eaton Vance Municipal Bond,2024-06-19T00:00:00,XEIMX,Fixed Income - Municipal-Municipal,29.21,757.781,0.03,Monthly,0.20593,0.0468,15,5.0484,,10.5,3.17,,1144.805,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-3.9,-4.65,-0.1,0.56,-2.64,4.04,,,9.43,1783630,7,,102.9057,,,,9.89337,-11.91507,2.3,1.4,1.71,2024-06-19T00:00:00,2002-08-30T00:00:00,8/30/2002,1030665600,2024-06-20T00:00:00
145,EVN,-8.88,4.87,5.34,0.0461,3.99,21,Morningstar US CEF Municipal,42,Eaton Vance,FALSE,10.36,0.06,11.37,2024-06-18T00:00:00,27826U108,Eaton Vance Municipal Income,2024-06-19T00:00:00,XEVNX,Fixed Income - Municipal-Municipal,27.52,410.952,0.045,Monthly,0.21504,0.0461,15,5.2435,,10.9,2.7,,622.305,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4,-6.38,0.27,0.43,-0.8,3.91,,,6.95,1052170,7,,97.8462,,,,9.78654,-12.06343,1.85,2.2,1.68,2024-06-19T00:00:00,1999-01-29T00:00:00,1/29/1999,917568000,2024-06-12T00:00:00
146,EOT,-9.56,4.03,4.45,0.0625,4.37,21,Morningstar US CEF Municipal,42,Eaton Vance,FALSE,16.84,0.02,18.62,2024-06-18T00:00:00,27829L105,Eaton Vance National Municipal Opprs Tr,2024-06-19T00:00:00,XEOTX,Fixed Income - Municipal-Municipal,12.02,263.124,0.099,Monthly,0.37931,0.0625,20,4.9942,,12.4,1.42,,330.702,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-2.62,-7.41,0.67,-2.34,-0.42,-1.11,,,-3.69,384400,20,,95.8722,,,9.27,16.51297,-8.54695,-0.55,1.33,0.01,2024-06-19T00:00:00,2009-05-27T00:00:00,5/27/2009,1243382400,2024-06-20T00:00:00
147,ENX,-8.28,4.37,4.77,0.0394,2.16,23,Morningstar US CEF Municipal-NY,43,Eaton Vance Management,FALSE,9.915,0.08,10.81,2024-06-18T00:00:00,27827Y109,Eaton Vance NY Municipal Bond,2024-06-19T00:00:00,XENWX,Fixed Income - Municipal-Municipal - NY,30.8,178.086,0.124,Monthly,0.178,0.0394,15,4.6017,,13.8,3.44,,280.576,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.82,-5.21,-1.23,-0.64,-3.59,1.1,,,8.4,326010,6,,101.1983,,,,9.34843,-11.26155,1.45,1.4,1.16,2024-06-19T00:00:00,2002-08-30T00:00:00,8/30/2002,1030665600,2024-06-20T00:00:00
148,ETJ,-8.17,8.18,8.91,0.0651,19.74,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,8.77,0,9.55,2024-06-18T00:00:00,27829G106,Eaton Vance Risk-Mgd Divers Eq Inc,2024-06-19T00:00:00,XETJX,Equity-Covered-Call Funds,,590.237,,Monthly,0.00335,0.0651,20,,,,1.13,,642.732,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,5.27,0.28,9.89,8.17,12.09,12.99,,,19.65,1547720,,,,,,,8.10569,-6.83815,-0.72,-0.46,-0.24,2024-06-19T00:00:00,2007-07-31T00:00:00,7/31/2007,1185840000,2024-06-20T00:00:00
149,EFR,0.92,11.14,11.04,0.121,16.01,19,Morningstar US CEF Senior Loans,43,Eaton Vance Management,FALSE,13.15,-0.01,13.03,2024-06-18T00:00:00,27828Q105,Eaton Vance Senior Floating Rate,2024-06-19T00:00:00,XEFRX,Fixed Income - Taxable-Senior Loans,32.84,383.649,,Monthly,0.6554,0.121,20,8.9813,,4.67,3.29,,566.061,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,5.6,6.81,5.24,8.76,4.17,7.71,,,31.49,878030,,,,,,,12.53594,-3.56913,1.24,0.82,0.99,2024-06-19T00:00:00,2003-11-24T00:00:00,11/24/2003,1069632000,2024-06-20T00:00:00
150,EVF,2.92,11.88,11.55,0.061,16.23,19,Morningstar US CEF Senior Loans,42,Eaton Vance,FALSE,6.34,-0.02,6.16,2024-06-18T00:00:00,27826S103,Eaton Vance Senior Income,2024-06-19T00:00:00,XEVFX,Fixed Income - Taxable-Senior Loans,38,100.113,,Monthly,0.35987,0.061,10,9.0694,,4.71,3.04,,156.898,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,5.36,7.85,5.16,9.69,4.51,6.14,,,38.15,841400,,,,,,,6.08672,-1.59634,0.82,0.2,-0.05,2024-06-19T00:00:00,1998-10-30T00:00:00,10/30/1998,909705600,2024-06-12T00:00:00
151,EVG,-2.76,8.45,8.69,0.079,14.81,16,Morningstar US CEF Limited Duration,43,Eaton Vance Management,TRUE,10.91,0.01,11.22,2024-06-18T00:00:00,27828V104,Eaton Vance Short Duration Divers Inc,2024-06-19T00:00:00,XEVGX,Fixed Income - Taxable-Limited Duration,14.46,146.66,,Monthly,0.40107,0.079,20,5.7273,,,2.68,,176.327,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,2.47,3.81,2.8,5.21,4.16,9.37,,,24.51,368250,,,97.5071,,,,10.33382,-5.48553,1.54,1.14,1.39,2024-06-19T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2024-06-20T00:00:00
152,ETG,-11.43,7.39,8.35,0.1293,25.98,5,Morningstar US CEF Global Equity,43,Eaton Vance Management,FALSE,18.59,0.03,20.99,2024-06-18T00:00:00,27828S101,Eaton Vance Tax Adv Global Dividend Inc,2024-06-19T00:00:00,XETGX,Equity-Global Equity,18.74,1421.372,,Monthly,0.56873,0.1293,20,6.7359,,,2.7,,1974.873,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,5.18,3.34,12.71,12.42,7.9,9.43,,,23.18,1272070,,,,,4.91,,16.98193,-11.41026,-0.02,0.71,0.89,2024-06-19T00:00:00,2004-01-30T00:00:00,1/30/2004,1075420800,2024-06-20T00:00:00
153,EVT,-10.24,7.63,8.5,0.1646,24.65,26,Morningstar US CEF US Allocation,43,Eaton Vance Management,TRUE,23.24,0.01,25.89,2024-06-18T00:00:00,27828G107,Eaton Vance Tax Advantaged Dividend Inc,2024-06-19T00:00:00,,Hybrid-U.S. Allocation,18.81,1732.374,,Monthly,0.30756,0.1646,20,6.7744,,,2.53,,2376.913,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,5.07,1.51,11.23,9.29,10.03,9.1,,,19.24,1224230,,,,,4.98,,22.22232,-8.56101,-0.78,0.19,-0.55,2024-06-19T00:00:00,2003-09-30T00:00:00,9/30/2003,1064880000,2024-06-20T00:00:00
154,ETO,-10.19,7.36,8.2,0.1733,24.56,25,Morningstar US CEF Global Allocation,43,Eaton Vance Management,TRUE,25.37,-0.01,28.25,2024-06-18T00:00:00,27828U106,Eaton Vance Tax-Advantaged Glbl Div Opp,2024-06-19T00:00:00,XETOX,Hybrid-Global Allocation,18.2,415.767,,Monthly,0.47756,0.1733,20,6.9172,,,2.67,,565.965,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,4.67,3.01,12.99,10.7,8.27,9.65,,,22.39,288790,,,,,4.78,,23.41365,-9.40516,-0.94,-0.87,-0.94,2024-06-19T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2024-06-20T00:00:00
155,ETB,-6.87,8.39,9,0.1058,16.04,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,14.1,-0.04,15.14,2024-06-18T00:00:00,27828X100,Eaton Vance Tax-Managed Buy-Write Income,2024-06-19T00:00:00,XETBX,Equity-Covered-Call Funds,,414.183,,Monthly,0.04298,0.1058,20,,,,1.11,,444.733,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,6.61,2.81,9.96,6.84,7.71,9.09,,,14.86,624970,,,,,,,13.25135,-7.49929,0.31,1.45,1.95,2024-06-19T00:00:00,2005-04-27T00:00:00,4/27/2005,1114560000,2024-06-20T00:00:00
156,ETV,-7.4,8.32,8.99,0.0993,18.09,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,13.26,-0.07,14.32,2024-06-18T00:00:00,27828Y108,Eaton Vance Tax-Managed Buy-Write Opp,2024-06-19T00:00:00,XETVX,Equity-Covered-Call Funds,,1548.166,,Monthly,0.01863,0.0993,20,,,,1.09,,1671.925,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,6.02,2.11,10.31,8.16,9.55,9.84,,,16.91,2272590,,,,,,,12.62954,-5.39767,-0.9,-0.82,-0.94,2024-06-19T00:00:00,2005-06-27T00:00:00,6/27/2005,1119830400,2024-06-20T00:00:00
157,ETY,-3.94,8.09,8.42,0.0992,27.45,3,Morningstar US CEF Covered Call,43,Eaton Vance Management,TRUE,14.14,0.04,14.72,2024-06-18T00:00:00,27828N102,Eaton Vance Tax-Managed Divrs Equity Inc,2024-06-19T00:00:00,XETYX,Equity-Covered-Call Funds,,2225.467,,Monthly,0.02772,0.0992,20,,,,1.07,,2316.752,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,9.77,8.63,13.46,13.24,13.99,15.75,,,27.22,2427950,,,,,,,12.43794,-4.12071,0.09,-0.1,0.65,2024-06-19T00:00:00,2006-11-27T00:00:00,11/27/2006,1164585600,2024-06-20T00:00:00
158,EXG,-10.96,8.31,9.33,0.0657,19.33,3,Morningstar US CEF Covered Call,43,Eaton Vance Management,TRUE,8.45,-0.01,9.49,2024-06-18T00:00:00,27829F108,Eaton Vance Tax-Mgd Glb Divrs Equity Inc,2024-06-19T00:00:00,XEXGX,Equity-Covered-Call Funds,,2588.118,,Monthly,0.03366,0.0657,20,,,,1.08,,2906.656,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,5.51,1.97,11.57,10.78,8.91,11.2,,,16.37,5427640,,,,,,,7.81832,-11.29359,0.25,1.75,2.21,2024-06-19T00:00:00,2007-02-23T00:00:00,2/23/2007,1172188800,2024-06-20T00:00:00
159,ETW,-12.01,8.47,9.62,0.0664,15.12,3,Morningstar US CEF Covered Call,42,Eaton Vance,TRUE,8.28,0,9.41,2024-06-18T00:00:00,27829C105,Eaton Vance Tx-Mgd Glbl Buy-Write Opp,2024-06-19T00:00:00,XETWX,Equity-Covered-Call Funds,,907.47,,Monthly,0.02404,0.0664,20,,,,1.11,,1031.315,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,3.08,-1.58,7.7,6.27,6.15,8.35,,,10.44,3054450,,,,,,,7.91233,-12.10766,0.06,1.28,1.65,2024-06-19T00:00:00,2005-09-28T00:00:00,9/28/2005,1127865600,2024-06-20T00:00:00
160,TEAF,-20.27,7.37,9.25,0.09,2.44,8,Morningstar US CEF Sector Equity,99,"Tortoise Capital Advisors, LLC",TRUE,11.68,-0.03,14.65,2024-06-18T00:00:00,27901F109,Ecofin Sustainable and Social Impact,2024-06-19T00:00:00,XTEAX,Equity-Sector Equity,10.83,157.576,,Monthly,0.22388,0.09,20,10.4204,,,2.67,,221.645,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,2.29,0.16,1.72,-1.12,1.96,3.94,,,4.38,382330,,,90.3555,,,,11.87978,-20.58344,0.2,0.5,1.03,2024-06-19T00:00:00,2019-03-27T00:00:00,3/27/2019,1553644800,2024-05-23T00:00:00
161,ECF,-13.68,5.51,6.39,0.13,7.02,11,Morningstar US CEF Convertibles,54,Gabelli Funds LLC,FALSE,8.14,-0.05,9.43,2024-06-18T00:00:00,289074106,Ellsworth Growth and Income Fund,2024-06-19T00:00:00,XECFX,Fixed Income - Taxable-Convertibles,24.44,112.257,,Quarterly,0.05514,0.13,10,2.4593,,,1.41,,172.116,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-6.47,-10.4,5.22,5.48,1.81,1.74,,,8.8,447810,,,,,52.2,,8.08147,-13.86925,0.08,1.59,1.69,2024-06-19T00:00:00,1986-06-20T00:00:00,6/20/1986,519609600,2024-06-12T00:00:00
162,EEA,-17.2,0.69,0.84,0.0376,17.55,5,Morningstar US CEF Global Equity,39,DWS,FALSE,9,-0.01,10.87,2024-06-18T00:00:00,298768102,European Equity Fund,2024-06-19T00:00:00,XEEAX,Equity-Global Equity,2.38,61.324,,Semi-Annually,-0.00198,0.0376,10,,,,1.45,,74.066,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1.7,0.33,8.73,8.54,6.62,5.07,,,11.16,71970,,,,,,,8.53252,-16.57882,-0.57,0.58,-0.01,2024-06-19T00:00:00,1986-07-23T00:00:00,7/23/1986,522460800,2024-05-23T00:00:00
163,ETX,-0.42,4.98,5,0.0782,2.98,21,Morningstar US CEF Municipal,42,Eaton Vance,FALSE,18.77,0.05,18.85,2024-06-18T00:00:00,27829U105,EV Municipal Income 2028 Term Trust,2024-06-19T00:00:00,XETTX,Fixed Income - Municipal-Municipal,12.76,204.311,0.173,Monthly,0.33323,0.0782,20,4.6846,,4.1,2.14,,235.202,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,-1.14,-2.38,1.41,1.74,0.05,8.07,,,7.22,329490,2,,97.9021,,,2.94,17.63017,-6.05221,2.21,1.28,1.72,2024-06-19T00:00:00,2013-03-26T00:00:00,3/26/2013,1364256000,2024-06-20T00:00:00
164,FMN,-10.02,3.6,4,0.038,3.84,21,Morningstar US CEF Municipal,44,Federated Advisers,FALSE,11.41,0.03,12.68,2024-06-18T00:00:00,31423P108,Federated Premier Municipal Income,2024-06-19T00:00:00,XFMNX,Fixed Income - Municipal-Municipal,37.8,131.193,,Monthly,0.21029,0.038,15,4.9724,,10.3,3.64,,234.385,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-4.32,-7.19,-0.17,0.15,-1.55,2.61,,,10.31,297110,,,102.7001,,12.59,7.87,10.63756,-13.13711,1.62,0.78,1.26,2024-06-19T00:00:00,2002-12-20T00:00:00,12/20/2002,1040342400,2024-05-22T00:00:00
165,FFA,-4.78,6.76,7.1,0.35,21.05,3,Morningstar US CEF Covered Call,46,First Trust Advisors L.P.,TRUE,19.72,0.1,20.71,2024-06-18T00:00:00,337318109,First Trust Enhanced Equity Income,2024-06-19T00:00:00,XFFAX,Equity-Covered-Call Funds,,394.165,,Quarterly,0.06977,0.35,20,,,,1.16,,413.953,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,6.69,5.73,13.34,13.28,8.91,5.69,,,21.88,256300,,,,,,,18.04271,-3.99091,-0.61,1.47,-0.1,2024-06-19T00:00:00,2004-08-26T00:00:00,8/26/2004,1093478400,2024-03-22T00:00:00
166,FSD,-3.59,10.05,10.42,0.105,11.33,14,Morningstar US CEF High Yield,46,First Trust Advisors L.P.,FALSE,12.09,-0.05,12.54,2024-06-18T00:00:00,3.37E+113,First Trust High Inc Long/Short,2024-06-19T00:00:00,XFSDX,Fixed Income - Taxable-High Yield,32.33,402.488,,Monthly,0.31668,0.105,20,5.9823,,,4.23,,616.88,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,0.27,2.15,3.26,6.54,1.16,4.21,,,21.4,1007890,,,95.0723,,4.45,3.51,11.41826,-8.57753,2.02,1.31,1.93,2024-06-19T00:00:00,2010-09-27T00:00:00,9/27/2010,1285545600,2024-06-03T00:00:00
167,FTHY,-8.49,10.19,11.13,0.13,9.99,14,Morningstar US CEF High Yield,46,First Trust Advisors L.P.,TRUE,14.01,-0.02,15.31,2024-06-18T00:00:00,33741Q107,FIRST TRUST HY OPPORTUNITIES 2027 Term,2024-06-19T00:00:00,XFTHYX,Fixed Income - Taxable-High Yield,19.57,515.19,,Monthly,0.43932,0.13,20,6.2438,,,3.05,,699.994,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,-1.38,-1.2,,,0.01,5.95,,,16.78,1193680,,,93.9632,,,,13.82236,-10.39386,0.85,-1.11,0.14,2024-06-19T00:00:00,2020-06-25T00:00:00,6/25/2020,1593043200,2024-06-03T00:00:00
168,FPF,-5.62,8.66,9.18,0.1375,20.2,18,Morningstar US CEF Preferreds,46,First Trust Advisors L.P.,FALSE,17.98,0.11,19.05,2024-06-18T00:00:00,33718W103,First Trust Inter Dur Pref & Income Fund,2024-06-19T00:00:00,XFPFX,Fixed Income - Taxable-Preferreds,32.31,1094.044,,Monthly,0.53645,0.1375,25,6.7518,,,4.34,,1712.351,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-1.18,-3.53,3.5,3.48,6.07,12.11,,,26.66,1674510,,,92.2903,,5.93,,16.24291,-10.45471,1.58,1.6,1.43,2024-06-19T00:00:00,2013-05-23T00:00:00,5/23/2013,1369267200,2024-06-03T00:00:00
169,FMY,-5.28,7.8,8.24,0.0825,8.48,15,Morningstar US CEF Investment Grade,46,First Trust Advisors L.P.,FALSE,12.02,-0.04,12.69,2024-06-18T00:00:00,3.37E+107,First Trust Mortgage Income,2024-06-19T00:00:00,XFMYX,Fixed Income - Taxable-Investment Grade,7.11,50.642,,Monthly,0.43205,0.0825,20,4.7461,,,1.36,,53.464,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.55,0.99,1.65,2.67,2.16,-0.33,,,12.29,59790,,,,,,,11.57161,-6.25899,0.64,-0.27,0.01,2024-06-19T00:00:00,2005-05-25T00:00:00,5/25/2005,1116979200,2024-06-03T00:00:00
170,FCT,-7.23,10.65,11.48,0.097,11.82,19,Morningstar US CEF Senior Loans,46,First Trust Advisors L.P.,FALSE,10.14,0,10.93,2024-06-18T00:00:00,33733U108,First Trust Senior FR Inc II,2024-06-19T00:00:00,XFCTX,Fixed Income - Taxable-Senior Loans,19.32,263.472,,Monthly,0.46424,0.097,20,,,,2.08,,351.998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,4.19,3.36,4.31,6.89,3.17,8.85,,,23.05,897580,,,,,,,10.03927,-9.19077,0.97,-1,0.4,2024-06-19T00:00:00,2004-05-25T00:00:00,5/25/2004,1085443200,2024-06-03T00:00:00
171,FGB,-10.8,9.2,10.31,0.1,36.1,8,Morningstar US CEF Sector Equity,46,First Trust Advisors L.P.,FALSE,3.88,0.05,4.35,2024-06-18T00:00:00,33733G109,First Trust Spec Finance & Fincl Opp,2024-06-19T00:00:00,XFGBX,Equity-Sector Equity,12.1,55.746,,Quarterly,0.17453,0.1,20,,,,2.71,,71.099,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,9.71,6.67,4.58,0.82,10.91,12.88,,,43.79,512250,,,,,31.29,,3.48543,-14.72626,2.19,1.87,2.39,2024-06-19T00:00:00,2007-05-25T00:00:00,5/25/2007,1180051200,2024-05-22T00:00:00
172,FAM,-1.53,10.99,11.16,0.06,11.06,13,Morningstar US CEF Global Income,46,First Trust Advisors L.P.,FALSE,6.45,0.02,6.55,2024-06-18T00:00:00,337319107,First Trust/abrdn Global Opp Inc,2024-06-19T00:00:00,XFAMX,Fixed Income - Taxable-Global Income,19.99,65.424,,Monthly,0.1802,0.06,20,5.7794,,,3.49,,83.038,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.88,-4.51,-1.63,1.24,0.31,8.14,,,22.02,294340,,,,,7.02,5.49,6.1488,-7.75279,1.93,1.81,1.69,2024-06-19T00:00:00,2004-11-23T00:00:00,11/23/2004,1101168000,2024-06-03T00:00:00
